,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,original_index_in_corpus
20,0.107389405,-0.1868563,-0.13573752,-0.112955876,-0.033482354,-0.035831183,0.02359324,0.29821438,-0.16666554,-0.44173008,0.068828024,0.025415516,-0.06944433,0.05069032,0.034062237,0.15088297,0.26522994,-0.06846868,-0.24419175,-0.16649605,0.2228259,0.10624048,0.37254694,-0.101027295,0.04432716,0.06592023,-0.07586251,0.03970017,-0.044006392,0.057035375,0.029612355,-0.15792486,0.027590232,-0.31640944,0.049492408,-0.10058806,0.018207371,0.072794735,0.0011951594,-0.17888866,-0.018824171,-0.064037964,0.11001591,-0.086810835,0.16743676,-0.013867685,0.07542344,-0.011558989,-0.0968165,0.06300396,Comment,60
21,-0.19126417,0.104976356,-0.090236455,0.10505442,0.076514944,0.018199468,0.3554489,0.34973437,-0.09816663,-0.17389199,0.013634269,-0.18239179,0.04903973,0.01897054,-0.17190906,0.10780145,0.075234525,0.041522443,-0.16418928,-0.109405406,-0.060631312,0.053744987,0.1596551,0.25421056,0.06031713,0.018894399,-0.06631403,-0.052658897,-0.05999916,-0.0015257822,0.22266339,-0.16377853,0.11043203,-0.017512899,-0.14834052,-0.015611965,0.10802243,0.21027799,0.05419957,-0.061318606,0.26820078,-0.13337897,-0.06434718,0.015683005,0.23475419,-0.11196183,0.15794523,-0.05611886,0.009586876,0.012624074,Refute,61
22,0.33105206,0.429513,0.2818268,0.083463155,0.24125223,-0.42534214,0.41276026,0.21861471,-0.07111612,-0.31312817,0.143038,0.021714106,-0.074169025,0.063557595,-0.14705803,-0.10797921,0.25940877,0.013946775,-0.3381084,-0.013137031,-0.022481605,0.212517,0.13675824,-0.16529304,0.5688354,0.17889401,-0.17437777,0.24688494,-0.3937453,0.053428307,0.043201167,0.2546592,-0.18787867,-0.11959602,0.18708514,0.41994002,0.28804556,0.09874821,-0.17797445,-0.035634488,0.15037689,-0.5154772,0.09121593,-0.31543386,0.6066755,0.23903795,-0.095535204,-0.1023641,0.57874686,0.43907288,Unrelated,63
23,0.10526518,0.22313982,0.19424838,-0.07580505,-0.43552113,-0.019441621,0.2807514,0.54233825,-0.054160494,-0.29543138,0.45728514,-0.4602158,0.63845444,0.38427645,-0.43987712,-0.13852042,-0.3912205,0.06665486,-0.2830528,-0.3168071,-0.17382325,0.3808498,0.47865564,0.23237021,0.2154531,-0.18815216,-0.18148442,-0.4019802,-0.651709,-0.39186704,-0.023523703,-0.42292985,0.31127957,0.23557349,0.19190268,-0.32554254,0.43652943,0.34197694,-0.093519166,0.12099054,-0.109426685,-0.28574428,-0.06778922,0.36924148,0.52081805,-0.21139362,0.2826273,-0.24086894,0.3365063,0.23009692,Unrelated,65
24,0.064605944,-0.04823723,-0.13494252,-0.056284916,-0.10640865,-0.1399838,0.049781118,0.3022518,-0.22054572,-0.17490324,-0.020370174,0.07545234,-0.08648501,0.1210019,-0.089774124,0.0022421042,0.16025855,0.081035964,-0.27882946,-0.028548475,0.11303017,0.17738354,0.25000364,-0.06712364,0.1472454,-0.035946652,-0.013128477,-0.014899454,-0.1662969,0.049266737,0.06774568,-0.037865218,0.028539654,0.0074137417,0.06993361,0.13610528,0.09910247,0.092144914,-0.02060668,-0.12330291,0.010839218,-0.17567381,0.016005967,-0.11096372,0.28667247,-0.022102676,0.16381511,-0.055191316,0.02735621,0.14671144,Unrelated,66
25,-0.1036161,0.048954047,0.32711533,0.12920803,0.22084476,-0.19317159,0.29496998,0.21915464,-0.037631363,0.030455561,-0.15891182,-0.5308476,0.08100366,-0.032926325,-0.10971681,0.15441795,-0.014263203,0.05545148,-0.10064838,-0.24022102,-0.15444317,0.2481231,0.3959059,-0.054645266,0.36757666,-0.0029434965,-0.07601947,-0.22407316,-0.07411147,-0.023482332,0.060188852,-0.16057675,-0.08139506,-0.017024625,-0.23436576,0.101838626,-0.105410464,-0.08746766,0.24151827,0.03136632,0.43301368,-0.2137321,-0.046938602,0.011584966,0.4267137,-0.034129594,-0.08951241,-0.13541393,0.15153472,-0.02328973,Support,71
26,0.07242824,-0.16217908,-0.10925523,0.062942475,-0.10373421,-0.0842509,0.087507665,0.29946178,-0.118985035,-0.12919429,0.05939694,-0.008947833,0.0054089073,0.15680483,-0.08798926,0.069096595,0.033358797,0.075677805,-0.1809259,-0.048390042,0.13898617,0.146906,0.18486984,-0.020601895,0.16720268,-0.066812515,-0.0029617206,-0.029831516,-0.19724794,-0.027727861,-0.0053603966,-0.011433667,0.067741446,0.085451156,-0.031894665,0.07690812,0.012772247,-0.015875341,0.0078024105,-0.12136211,0.051622026,-0.11147282,0.00029600025,-0.05071961,0.21021697,0.044220164,0.09700546,-0.10698938,0.043864626,0.021029972,Comment,72
27,0.825463,0.35708013,-0.06660863,-0.23228504,-0.31814063,-0.15701023,-0.0427383,0.4603995,-0.19051623,-0.20624958,0.07198152,-0.19321142,0.17880355,0.002290551,-0.20348303,-0.21201254,-0.092504375,-0.14399531,-0.60507476,-0.8714834,-0.31940174,0.398946,0.70893514,-0.23340152,0.16958608,-0.07212286,-0.121076345,-0.4008372,-0.557864,0.13617833,-0.3825491,-0.18619004,0.058828223,0.16368738,0.035654355,0.26163632,0.3845732,0.16427243,-0.2840271,-0.2498703,0.1527573,-0.6092755,0.22340204,0.3259616,0.2617399,-0.38510314,-0.012098454,0.057288527,0.11119215,0.21942747,Comment,75
28,0.074054524,0.12553386,0.01328392,0.013932838,0.035505626,-0.15168664,0.20456655,0.17317921,-0.14575689,-0.20177723,0.058430374,-0.08031703,0.018933818,0.026814107,-0.11546364,0.014946495,0.14472209,0.054371733,-0.2698361,-0.09227317,0.009075164,0.15293321,0.1520989,-0.019485518,0.27417192,0.010661026,-0.015007618,-4.4865938e-06,-0.20476866,0.040245995,-0.0034594655,0.03555148,-0.013624549,0.08259203,-0.060109742,0.13819718,0.16765337,0.13823755,-0.022172092,-0.028035007,0.13155527,-0.1791874,0.02940656,-0.08384507,0.32680613,0.07807115,-0.033025008,-0.049716514,0.088746235,0.15903741,Comment,80
29,0.023503337,-0.034933694,-0.29283965,-0.09773833,-0.019118048,-0.058745842,0.13193662,0.33109367,-0.051550847,-0.2993149,0.3504701,0.14342211,0.14206524,0.13819127,-0.0014138011,0.023955762,0.009930752,0.086247236,-0.13132301,0.021602465,0.20366786,-0.08272899,0.032734897,0.4124435,-0.054222394,0.011060514,-0.07213442,0.26745883,-0.29170948,-0.23518436,-0.075949736,0.0913864,0.18044333,0.1488935,0.1668385,0.08116447,0.23973289,0.1345722,-0.13844275,-0.32151535,-0.033264566,0.0053604883,-0.106611386,-0.1947908,0.15885396,-0.032058913,0.15088423,0.083210014,-0.03952069,-0.12766741,Unrelated,81
30,0.08455477,0.08654177,0.020652674,-0.11482465,0.44103622,-0.35335484,0.06741223,0.021564394,-0.029196018,-0.3050418,-0.15841863,-0.32922482,-0.08384724,-0.018325988,0.12929264,0.15080538,0.2626196,-0.013369552,0.0043745995,-0.21523581,-0.0011825068,0.07279458,0.21222074,-0.04531738,0.33044943,0.2584334,0.03524039,0.022800334,0.1095549,0.24209283,0.06063071,0.17444213,-0.15281437,-0.40771252,-0.15345119,0.17024887,0.10149383,-0.08420063,0.1313562,0.16134672,0.18257827,-0.20672384,0.20360428,0.014270574,0.1213039,0.22303979,-0.3996007,0.3087419,-0.1867091,0.14943494,Unrelated,86
31,-0.2019482,0.22063503,0.08194584,-0.048299845,0.05005301,-0.20877981,0.18001743,0.19997,-0.22616345,-0.1387792,-0.07058753,-0.23560242,-0.0819495,-0.059595138,-0.07551368,0.02998244,0.05502604,0.12273109,-0.21382198,-0.18010952,-0.18748502,0.2173729,0.27616638,0.23647885,0.21892497,0.10049254,-0.06834332,0.005179424,-0.16004428,-0.10653157,0.08398944,-0.09820795,-0.0652993,-0.08987162,-0.06899592,0.062342975,0.25324783,0.18345155,-0.052503373,-0.08607525,0.31764412,-0.31104302,-0.073577836,-0.08091069,0.42175344,-0.13708954,0.001882651,0.14256394,0.14035682,0.10880969,Comment,87
32,0.15264808,-0.06667913,0.096968144,0.29524675,0.1613509,-0.25130227,0.4155019,0.23433305,-0.014727799,0.10086201,0.052155904,-0.21293832,0.26283684,0.22885238,-0.05819381,0.111155584,0.06734423,0.056546874,-0.28089285,-0.16004294,-0.06764299,0.064446196,-0.043306004,-0.24556482,0.6479238,-0.06624614,0.06621239,-0.0048311884,-0.16568217,0.14926997,0.073019475,0.41193515,0.16508253,0.4770466,-0.24540395,0.41761196,0.14762898,-0.10452429,0.12311733,0.29554033,0.36096275,-0.11746278,-0.0538509,-0.074608706,0.37280798,0.40066484,-0.18975878,-0.2298953,0.12468265,0.25564986,Comment,89
33,0.061790094,0.05775206,-0.17654593,-0.08513205,-0.07648063,-0.18604726,0.2536036,0.39893427,-0.2702859,-0.7446073,0.3732169,0.10798333,0.14977027,0.52988386,0.13493815,0.2508852,0.007837989,0.058532435,-0.18414071,-0.090251885,0.44511816,0.21715043,0.02984869,-0.07883658,0.30555448,-0.032508094,-0.024287876,-0.034847274,-0.24828818,0.08091419,-0.12690753,-0.24755603,0.035507165,-0.23044494,0.07293849,-0.10958292,0.23814148,-0.063436665,0.35086885,0.24294452,-0.31458578,0.12676293,0.22647466,-0.009048721,0.38609105,0.10753845,-0.011848992,-0.084106915,-0.14212972,0.14953297,Unrelated,91
34,0.25147262,-0.10029535,-0.25360912,0.14776833,0.027451877,-0.11008988,0.47117367,0.2657922,-0.16649587,0.024548348,0.3394393,0.18899667,0.3341769,0.2916583,-0.43836895,0.21996154,0.085853934,-0.060101233,-0.36385536,-0.26484314,0.32163876,0.23206952,0.19572106,-0.18184972,0.14652494,-0.07732197,-0.40360445,-0.112995476,-0.5929304,-0.5259133,-0.41314894,0.5570993,0.0604047,0.5547226,0.046821766,0.48345906,-0.13320385,-0.2625352,-0.23918398,-0.35635036,-0.29253563,0.08364306,0.058744237,-0.09277495,0.47304654,0.09867636,-0.060376637,-0.879421,0.44754463,0.22666009,Refute,92
35,-0.24753007,0.3969357,0.12144936,0.06389169,0.4166542,-0.21902966,0.33029884,-0.030707171,-0.22909816,-0.4676768,-0.06779561,-0.09969708,-0.012257306,0.33942077,-0.07896319,0.28936583,0.32662502,0.16901773,0.017256336,0.11609901,0.15008482,0.08735143,0.065071605,0.2982591,0.50764847,0.11674076,0.11357632,0.36642677,-0.06317063,-0.086360544,0.26517737,-0.14496109,-0.27354544,-0.5974481,0.17655453,0.12019877,0.21960935,-0.059373476,-0.078879006,0.118201315,0.049917664,-0.10267245,0.124003395,-0.13445312,0.3518506,0.31421646,-0.31420574,0.30934635,0.19934654,-0.026817473,Comment,93
36,-0.43227082,0.2509535,-0.06688017,0.17397669,0.27863255,-0.09499419,0.7771316,0.9735087,0.14756787,-0.40881327,0.42962298,-1.2822087,1.298592,0.6013345,-0.13254173,0.6772545,-0.7617493,-0.05000531,0.0187148,-0.5272022,-0.23400778,0.08181488,0.23342825,0.7523536,0.59567404,-0.41736192,-0.7582292,-0.7764822,-0.97266376,-0.7362766,-0.2458602,-0.1949703,0.52174944,1.263349,-0.7625965,0.4597542,0.30673334,0.112294145,-0.029459009,0.07674489,0.5972194,-0.06432663,0.0150737595,0.59612334,0.44025123,0.085151725,-0.33007675,-0.51846236,-0.28263938,-0.5936579,Unrelated,94
37,0.24064286,0.09933947,-0.41224712,-0.21736042,-0.008536793,-0.008542644,0.10745733,0.41333544,-0.16595466,-0.103632994,-0.10068616,0.12515192,-0.11903229,0.066462286,-0.4658193,-0.20893951,0.20990923,0.16492844,-0.35665622,-0.25200644,0.1488726,0.05182919,0.3270807,0.10259954,-0.24844643,0.25632155,-0.2177644,0.16891465,-0.2797153,-0.056372337,0.15240136,0.15431392,0.15247408,-0.41159248,0.24765508,-0.020439735,0.3458472,0.1677039,-0.22483434,-0.35262296,-0.15951158,-0.35469273,0.15163659,-0.10568623,0.28672016,-0.38305804,0.73916537,0.07784632,0.4008268,0.21493402,Comment,95
38,0.42230162,-0.097478114,-0.5067377,-0.11627908,0.22803342,-0.005030413,0.19907875,0.71243006,-0.20997778,-0.42666146,0.0560275,-0.063257016,0.0888765,0.4126955,-0.018122233,0.28265044,0.4691674,0.019502884,-0.48259154,-0.6170522,0.3387727,0.16857155,0.55911565,0.020133555,0.011944785,0.35882068,-0.3667247,0.23589094,-0.14249218,-0.0012829158,-0.37349305,0.20871894,0.20917644,-0.27499506,0.018676393,0.5079189,0.2688129,-0.2607165,-0.2807609,-0.4837773,0.14251666,-0.16512069,0.32533845,-0.14964081,0.19056875,-0.09785842,0.18152867,-0.010823385,0.025433984,0.040320095,Unrelated,96
39,0.061524484,-0.09431204,0.00021153678,-0.034073994,0.054325372,-0.17702413,0.079229586,0.16479114,-0.2842683,-0.20563388,-0.22259353,-0.17561933,-0.10674623,-0.09914254,-0.045628466,0.13327658,0.18851267,-0.06525013,-0.15143172,-0.2673337,0.06755124,0.27857518,0.46870428,-0.22570066,0.15200944,0.0677103,-0.19592376,-0.23068658,-0.08053616,-0.020634502,-0.008105434,-0.048279367,-0.02058743,-0.2556809,-0.061458852,0.057823706,-0.078518994,-0.101699255,-0.008818969,-0.13968644,0.118977875,-0.108849905,0.14446248,-0.016031813,0.33460146,0.010267321,-0.062079977,-0.11096155,0.012008652,0.04047069,Comment,97
40,0.08257947,0.7461147,0.41526055,-0.3695502,0.40995032,-0.13464814,-0.11237333,-0.25129065,-0.068325125,-0.45183313,0.055406347,-0.2880564,-0.24121387,-0.12068888,0.23093583,-0.019014403,0.14313792,-0.047458056,0.17214537,0.0015976815,-0.24173048,0.16532099,0.11726214,0.040808428,0.4274187,0.36482793,-0.08790994,0.14976823,0.03210514,0.0015853387,-0.006041323,-0.25777876,-0.39573893,-0.6876502,0.26051384,0.035075054,0.25085035,0.18596497,0.062161397,0.28454265,0.09887858,-0.52942187,0.17763624,-0.0818987,0.24666022,-0.11866941,-0.32838213,0.46898237,0.1401595,0.21793121,Unrelated,99
